id,symbol,status,timestamp_created,buy_order_price,buy_order_status,sell_order_price,sell_order_status,buy_size_quote,buy_size_base,sell_size_quote,sell_size_base,psar_timeframe,max_number_of_trades_for_period,max_number_of_trades_period,buy_order_fill_timestamp,buy_order_fee,sell_order_fill_timestamp,sell_order_fee,side,gross_pnl,net_pnl
1137,btcusdt,closed,2022-04-01 14:10:20.258139,45595.59403950001,filled,45596.505960500006,filled,12,0.00026318332402039234,12.00012,0.00026318069218715217,5min,100,7d,2022-04-01 14:19:26.057308,0.0012000000000000001,2022-04-01 14:19:50.363708,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1138,btcusdt,closed,2022-04-01 14:10:20.258198,45595.59403950001,filled,45596.505960500006,filled,12,0.00026318332402039234,12.00012,0.00026318069218715217,5min,100,7d,2022-04-01 14:19:26.057308,0.0012000000000000001,2022-04-01 14:19:50.363708,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1139,btcusdt,closed,2022-04-01 14:10:20.279556,45596.2340331,filled,45597.1459669,filled,12,0.0002631796299512094,12.00012,0.0002631769981549099,5min,100,7d,2022-04-01 14:19:26.057308,0.0012000000000000001,2022-04-01 14:19:50.363708,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1140,btcusdt,closed,2022-04-01 14:10:20.379126,45596.2340331,filled,45597.1459669,filled,12,0.0002631796299512094,12.00012,0.0002631769981549099,5min,100,7d,2022-04-01 14:19:26.057308,0.0012000000000000001,2022-04-01 14:19:50.363708,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1141,btcusdt,closed,2022-04-01 14:10:20.483999,45596.244033,filled,45597.155967,filled,12,0.0002631795722322013,12.00012,0.00026317694043647896,5min,100,7d,2022-04-01 14:19:26.057308,0.0012000000000000001,2022-04-01 14:19:50.363708,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1142,btcusdt,closed,2022-04-01 14:10:20.527981,45596.2340331,filled,45597.1459669,filled,12,0.0002631796299512094,12.00012,0.0002631769981549099,5min,100,7d,2022-04-01 14:19:26.057308,0.0012000000000000001,2022-04-01 14:19:50.363708,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1143,btcusdt,closed,2022-04-01 14:10:20.686569,45596.244033,filled,45597.155967,filled,12,0.0002631795722322013,12.00012,0.00026317694043647896,5min,100,7d,2022-04-01 14:19:26.057308,0.0012000000000000001,2022-04-01 14:19:50.363708,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1144,btcusdt,closed,2022-04-01 14:10:20.708352,45599.1040044,filled,45600.0159956,filled,12,0.00026316306563484415,12.000119999999999,0.00026316043400418775,5min,100,7d,2022-04-01 14:19:26.056524,0.0012000000000000001,2022-04-01 14:19:52.028379,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1151,btcusdt,closed,2022-04-01 14:19:14.816951,45604.5139503,filled,45605.42604970001,filled,12,0.0002631318472789262,12.00012,0.0002631292159604534,5min,100,7d,2022-04-01 14:19:15.634699,0.0012000000000000001,2022-04-01 14:19:52.443925,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1152,btcusdt,closed,2022-04-01 14:19:14.817127,45606.983925600005,filled,45607.89607440001,filled,12,0.0002631175966289713,12.000120000000003,0.00026311496545300503,5min,100,7d,2022-04-01 14:19:15.626705,0.0012000000000000001,2022-04-01 14:20:11.040495,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1153,btcusdt,closed,2022-04-01 14:19:14.817130,45606.9939255,filled,45607.9060745,filled,12,0.0002631175389371695,12.000120000000003,0.0002631149077617802,5min,100,7d,2022-04-01 14:19:15.626705,0.0012000000000000001,2022-04-01 14:20:11.040495,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1194,btcusdt,closed,2022-04-01 14:19:52.489626,45607.34392200001,filled,45608.256078000006,filled,12,0.0002631155197400447,12.00012,0.00026311288858484733,5min,100,7d,2022-04-01 14:20:02.381123,0.0012000000000000001,2022-04-01 14:20:11.083687,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1164,btcusdt,closed,2022-04-01 14:19:49.471459,45582.3141723,filled,45583.2258277,filled,12,0.00026325999936379496,12.00012,0.0002632573667638013,5min,100,7d,2022-04-01 14:20:32.719468,0.0012000000000000001,2022-04-01 14:20:40.789737,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1165,btcusdt,closed,2022-04-01 14:19:49.473701,45582.4641708,filled,45583.3758292,filled,12,0.0002632591330524682,12.00012,0.00026325650046113766,5min,100,7d,2022-04-01 14:20:32.719468,0.0012000000000000001,2022-04-01 14:20:40.789737,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1170,btcusdt,closed,2022-04-01 14:19:49.478316,45582.30417240001,filled,45583.215827600005,filled,12,0.0002632600571180861,12.000119999999999,0.0002632574245175149,5min,100,7d,2022-04-01 14:20:32.719468,0.0012000000000000001,2022-04-01 14:20:40.789737,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1171,btcusdt,closed,2022-04-01 14:19:49.480192,45583.534160100004,filled,45584.4458399,filled,12,0.00026325295353039544,12.00012,0.0002632503210008602,5min,100,7d,2022-04-01 14:20:32.705695,0.0012000000000000001,2022-04-01 14:20:45.243340,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1172,btcusdt,closed,2022-04-01 14:19:49.480193,45583.544160000005,filled,45584.45584,filled,12,0.000263252895779221,12.00012,0.00026325026325026325,5min,100,7d,2022-04-01 14:20:32.705695,0.0012000000000000001,2022-04-01 14:20:45.243340,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1095,btcusdt,closed,2022-04-01 14:10:05.388460,45576.0342351,filled,45576.9457649,filled,12,0.00026329627404830894,12.00012,0.0002632936410855685,5min,100,7d,2022-04-01 14:20:57.481512,0.0012000000000000001,2022-04-01 14:21:09.804872,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1096,btcusdt,closed,2022-04-01 14:10:05.465663,45576.0342351,filled,45576.9457649,filled,12,0.00026329627404830894,12.00012,0.0002632936410855685,5min,100,7d,2022-04-01 14:20:57.481512,0.0012000000000000001,2022-04-01 14:21:09.804872,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1097,btcusdt,closed,2022-04-01 14:10:05.770282,45576.044235,filled,45576.955765000006,filled,12,0.00026329621627812605,12.000120000000003,0.0002632935833159633,5min,100,7d,2022-04-01 14:20:57.481512,0.0012000000000000001,2022-04-01 14:21:09.804872,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1098,btcusdt,closed,2022-04-01 14:10:05.771679,45576.044235,filled,45576.955765000006,filled,12,0.00026329621627812605,12.000120000000003,0.0002632935833159633,5min,100,7d,2022-04-01 14:20:57.481512,0.0012000000000000001,2022-04-01 14:21:09.804872,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1203,btcusdt,closed,2022-04-01 14:21:09.890156,45578.574209700004,filled,45579.4857903,filled,12,0.00026328160123635826,12.00012,0.00026327896842034596,5min,100,7d,2022-04-01 14:21:12.312828,0.0012000000000000001,2022-04-01 14:22:20.251548,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1204,btcusdt,closed,2022-04-01 14:21:09.890174,45578.574209700004,filled,45579.4857903,filled,12,0.00026328160123635826,12.00012,0.00026327896842034596,5min,100,7d,2022-04-01 14:21:12.312828,0.0012000000000000001,2022-04-01 14:22:20.251548,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1205,btcusdt,closed,2022-04-01 14:21:09.929599,45578.584209600005,filled,45579.495790400004,filled,12,0.00026328154347261395,12.00012,0.00026327891065717926,5min,100,7d,2022-04-01 14:21:12.312828,0.0012000000000000001,2022-04-01 14:22:20.251548,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1206,btcusdt,closed,2022-04-01 14:21:10.201225,45578.584209600005,filled,45579.495790400004,filled,12,0.00026328154347261395,12.00012,0.00026327891065717926,5min,100,7d,2022-04-01 14:21:12.312828,0.0012000000000000001,2022-04-01 14:22:20.251548,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1198,btcusdt,closed,2022-04-01 14:20:40.794749,45583.0341651,filled,45583.9458349,filled,12,0.00026325584112142387,12.00012,0.00026325320856301264,5min,100,7d,2022-04-01 14:20:48.964913,0.0012000000000000001,2022-04-01 14:22:20.527073,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1199,btcusdt,closed,2022-04-01 14:20:40.840594,45583.044165,filled,45583.955835,filled,12,0.0002632557833689825,12.000119999999999,0.00026325315081114875,5min,100,7d,2022-04-01 14:20:48.964913,0.0012000000000000001,2022-04-01 14:22:20.527073,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1200,btcusdt,closed,2022-04-01 14:20:40.850880,45583.044165,filled,45583.955835,filled,12,0.0002632557833689825,12.000119999999999,0.00026325315081114875,5min,100,7d,2022-04-01 14:20:48.964913,0.0012000000000000001,2022-04-01 14:22:20.527073,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1201,btcusdt,closed,2022-04-01 14:20:45.341945,45584.2541529,filled,45585.165847100005,filled,12,0.0002632487955106002,12.00012,0.0002632461630226451,5min,100,7d,2022-04-01 14:20:48.775959,0.0012000000000000001,2022-04-01 14:22:20.544477,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1202,btcusdt,closed,2022-04-01 14:20:45.342134,45584.2541529,filled,45585.165847100005,filled,12,0.0002632487955106002,12.00012,0.0002632461630226451,5min,100,7d,2022-04-01 14:20:48.775959,0.0012000000000000001,2022-04-01 14:22:20.544477,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1173,btcusdt,closed,2022-04-01 14:19:49.511105,45585.9241362,filled,45586.8358638,filled,12,0.0002632391517203167,12.00012,0.00026323651932879955,5min,100,7d,2022-04-01 14:20:32.705301,0.0012000000000000001,2022-04-01 14:22:20.733501,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1174,btcusdt,closed,2022-04-01 14:19:49.511323,45585.9241362,filled,45586.8358638,filled,12,0.0002632391517203167,12.00012,0.00026323651932879955,5min,100,7d,2022-04-01 14:20:32.705301,0.0012000000000000001,2022-04-01 14:22:20.733501,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1175,btcusdt,closed,2022-04-01 14:19:49.511474,45585.9241362,filled,45586.8358638,filled,12,0.0002632391517203167,12.00012,0.00026323651932879955,5min,100,7d,2022-04-01 14:20:32.705301,0.0012000000000000001,2022-04-01 14:22:20.733501,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1176,btcusdt,closed,2022-04-01 14:19:49.511476,45586.2941325,filled,45587.2058675,filled,12,0.00026323701516778477,12.00012,0.0002632343827976331,5min,100,7d,2022-04-01 14:20:32.704667,0.0012000000000000001,2022-04-01 14:22:20.807043,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1177,btcusdt,closed,2022-04-01 14:19:49.527060,45586.54413,filled,45587.455870000005,filled,12,0.0002632355715708428,12.000120000000003,0.00026323293921512713,5min,100,7d,2022-04-01 14:20:32.704667,0.0012000000000000001,2022-04-01 14:22:20.807043,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1178,btcusdt,closed,2022-04-01 14:19:49.527074,45588.2041134,filled,45589.115886600004,filled,12,0.00026322598648874547,12.00012,0.0002632233542288806,5min,100,7d,2022-04-01 14:20:32.704663,0.0012000000000000001,2022-04-01 14:22:20.807043,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1179,btcusdt,closed,2022-04-01 14:19:49.838792,45593.0640648,filled,45593.9759352,filled,12,0.00026319792815294833,12.000119999999999,0.0002631952961736668,5min,100,7d,2022-04-01 14:20:32.210149,0.0012000000000000001,2022-04-01 14:22:25.132615,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1180,btcusdt,closed,2022-04-01 14:19:49.869348,45593.0740647,filled,45593.9859353,filled,12,0.00026319787042591375,12.000119999999999,0.0002631952384472095,5min,100,7d,2022-04-01 14:20:32.210149,0.0012000000000000001,2022-04-01 14:22:25.132615,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1181,btcusdt,closed,2022-04-01 14:19:50.072016,45594.724048200005,filled,45595.6359518,filled,12,0.00026318834581199176,12.00012,0.0002631857139285337,5min,100,7d,2022-04-01 14:20:31.808668,0.0012000000000000001,2022-04-01 14:22:25.332396,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1182,btcusdt,closed,2022-04-01 14:19:50.171337,45595.8240372,filled,45596.735962800005,filled,12,0.00026318199645234243,12.00012,0.0002631793646323779,5min,100,7d,2022-04-01 14:20:31.808668,0.0012000000000000001,2022-04-01 14:22:25.332396,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1183,btcusdt,closed,2022-04-01 14:19:50.363708,45597.014025300006,filled,45597.9259747,filled,12,0.0002631751279445989,12.00012,0.0002631724961933195,5min,100,7d,2022-04-01 14:20:31.741752,0.0012000000000000001,2022-04-01 14:22:27.496168,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1184,btcusdt,closed,2022-04-01 14:19:50.438813,45597.0040254,filled,45597.9159746,filled,12,0.00026317518566165775,12.000119999999999,0.0002631725539098011,5min,100,7d,2022-04-01 14:20:31.741752,0.0012000000000000001,2022-04-01 14:22:27.496168,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1185,btcusdt,closed,2022-04-01 14:19:50.495576,45597.014025300006,filled,45597.9259747,filled,12,0.0002631751279445989,12.00012,0.0002631724961933195,5min,100,7d,2022-04-01 14:20:31.741752,0.0012000000000000001,2022-04-01 14:22:27.496168,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1186,btcusdt,closed,2022-04-01 14:19:50.502075,45597.0040254,filled,45597.9159746,filled,12,0.00026317518566165775,12.000119999999999,0.0002631725539098011,5min,100,7d,2022-04-01 14:20:31.741752,0.0012000000000000001,2022-04-01 14:22:27.496168,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1187,btcusdt,closed,2022-04-01 14:19:50.518021,45597.014025300006,filled,45597.9259747,filled,12,0.0002631751279445989,12.00012,0.0002631724961933195,5min,100,7d,2022-04-01 14:20:31.741752,0.0012000000000000001,2022-04-01 14:22:27.496168,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1188,btcusdt,closed,2022-04-01 14:19:50.518030,45597.014025300006,filled,45597.9259747,filled,12,0.0002631751279445989,12.00012,0.0002631724961933195,5min,100,7d,2022-04-01 14:20:31.741752,0.0012000000000000001,2022-04-01 14:22:27.496168,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1189,btcusdt,closed,2022-04-01 14:19:50.612542,45597.0340251,filled,45597.9459749,filled,12,0.0002631750125105573,12.000120000000003,0.00026317238076043224,5min,100,7d,2022-04-01 14:20:31.741752,0.0012000000000000001,2022-04-01 14:22:27.496168,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1190,btcusdt,closed,2022-04-01 14:19:50.718060,45597.0340251,filled,45597.9459749,filled,12,0.0002631750125105573,12.000120000000003,0.00026317238076043224,5min,100,7d,2022-04-01 14:20:31.741752,0.0012000000000000001,2022-04-01 14:22:27.496168,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1191,btcusdt,closed,2022-04-01 14:19:51.293177,45597.044025,filled,45597.955975000004,filled,12,0.00026317495479357447,12.00012,0.0002631723230440265,5min,100,7d,2022-04-01 14:20:31.741752,0.0012000000000000001,2022-04-01 14:22:27.496168,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1192,btcusdt,closed,2022-04-01 14:19:51.293247,45597.044025,filled,45597.955975000004,filled,12,0.00026317495479357447,12.00012,0.0002631723230440265,5min,100,7d,2022-04-01 14:20:31.741752,0.0012000000000000001,2022-04-01 14:22:27.496168,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1193,btcusdt,closed,2022-04-01 14:19:52.051263,45600.073994700004,filled,45600.9860053,filled,12,0.000263157467713643,12.00012,0.00026315483613896593,5min,100,7d,2022-04-01 14:20:31.702828,0.0012000000000000001,2022-04-01 14:22:28.057624,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1195,btcusdt,closed,2022-04-01 14:20:11.059243,45607.45392090001,filled,45608.36607910001,filled,12,0.00026311488514163463,12.000120000000003,0.00026311225399278326,5min,100,7d,2022-04-01 14:20:22.397130,0.0012000000000000001,2022-04-01 14:22:43.711705,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1196,btcusdt,closed,2022-04-01 14:20:11.070269,45607.543920000004,filled,45608.45608,filled,12,0.0002631143659270306,12.000120000000003,0.00026311173478337136,5min,100,7d,2022-04-01 14:20:22.397130,0.0012000000000000001,2022-04-01 14:22:43.711705,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1197,btcusdt,closed,2022-04-01 14:20:11.093099,45608.523910200005,filled,45609.43608980001,filled,12,0.00026310871238953404,12.00012,0.00026310608130241016,5min,100,7d,2022-04-01 14:20:21.682814,0.0012000000000000001,2022-04-01 14:22:43.711705,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1230,btcusdt,closed,2022-04-01 14:22:27.555787,45599.4240012,filled,45600.3359988,filled,12,0.00026316121887162887,12.00012,0.0002631585872594402,5min,100,7d,2022-04-01 14:22:51.471846,0.0012000000000000001,2022-04-01 14:22:51.541889,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1231,btcusdt,closed,2022-04-01 14:22:27.639318,45599.4240012,filled,45600.3359988,filled,12,0.00026316121887162887,12.00012,0.0002631585872594402,5min,100,7d,2022-04-01 14:22:51.471846,0.0012000000000000001,2022-04-01 14:22:51.541889,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1232,btcusdt,closed,2022-04-01 14:22:27.699477,45599.4240012,filled,45600.3359988,filled,12,0.00026316121887162887,12.00012,0.0002631585872594402,5min,100,7d,2022-04-01 14:22:51.471846,0.0012000000000000001,2022-04-01 14:22:51.541889,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1233,btcusdt,closed,2022-04-01 14:22:27.739269,45599.4240012,filled,45600.3359988,filled,12,0.00026316121887162887,12.00012,0.0002631585872594402,5min,100,7d,2022-04-01 14:22:51.471846,0.0012000000000000001,2022-04-01 14:22:51.541889,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1234,btcusdt,closed,2022-04-01 14:22:27.777598,45599.4240012,filled,45600.3359988,filled,12,0.00026316121887162887,12.00012,0.0002631585872594402,5min,100,7d,2022-04-01 14:22:51.471846,0.0012000000000000001,2022-04-01 14:22:51.541889,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1235,btcusdt,closed,2022-04-01 14:22:27.851447,45599.4240012,filled,45600.3359988,filled,12,0.00026316121887162887,12.00012,0.0002631585872594402,5min,100,7d,2022-04-01 14:22:51.471846,0.0012000000000000001,2022-04-01 14:22:51.541889,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1214,btcusdt,closed,2022-04-01 14:22:20.733501,45586.52413020001,filled,45587.43586980001,filled,12,0.00026323568705801547,12.00012,0.0002632330547011449,5min,100,7d,2022-04-01 14:23:00.015777,0.0012000000000000001,2022-04-01 14:23:00.019101,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1215,btcusdt,closed,2022-04-01 14:22:20.755694,45586.52413020001,filled,45587.43586980001,filled,12,0.00026323568705801547,12.00012,0.0002632330547011449,5min,100,7d,2022-04-01 14:23:00.015777,0.0012000000000000001,2022-04-01 14:23:00.019101,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1216,btcusdt,closed,2022-04-01 14:22:20.806952,45586.5341301,filled,45587.4458699,filled,12,0.0002632356293144165,12.000120000000003,0.0002632329969581234,5min,100,7d,2022-04-01 14:23:00.015777,0.0012000000000000001,2022-04-01 14:23:00.019101,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1217,btcusdt,closed,2022-04-01 14:22:20.806953,45586.54413,filled,45587.455870000005,filled,12,0.0002632355715708428,12.000120000000003,0.00026323293921512713,5min,100,7d,2022-04-01 14:23:00.015777,0.0012000000000000001,2022-04-01 14:23:00.019101,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1207,btcusdt,closed,2022-04-01 14:22:20.251551,45579.544200000004,filled,45580.4558,filled,12,0.0002632759982711718,12.000120000000003,0.00026327336551118914,5min,100,7d,2022-04-01 14:23:02.750409,0.0012000000000000001,2022-04-01 14:23:16.945351,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1208,btcusdt,closed,2022-04-01 14:22:20.251551,45579.544200000004,filled,45580.4558,filled,12,0.0002632759982711718,12.000120000000003,0.00026327336551118914,5min,100,7d,2022-04-01 14:23:02.750409,0.0012000000000000001,2022-04-01 14:23:16.945351,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1209,btcusdt,closed,2022-04-01 14:22:20.251552,45579.554199900005,filled,45580.465800100006,filled,12,0.00026327594050988605,12.000120000000003,0.000263273307750481,5min,100,7d,2022-04-01 14:23:02.750409,0.0012000000000000001,2022-04-01 14:23:16.945351,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1210,btcusdt,closed,2022-04-01 14:22:20.251553,45579.554199900005,filled,45580.465800100006,filled,12,0.00026327594050988605,12.000120000000003,0.000263273307750481,5min,100,7d,2022-04-01 14:23:02.750409,0.0012000000000000001,2022-04-01 14:23:16.945351,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1250,btcusdt,closed,2022-04-01 14:23:16.997110,45582.044175,filled,45582.955825000005,filled,12,0.00026326155873855123,12.00012,0.00026325892612296385,5min,100,7d,2022-04-01 14:23:22.312047,0.0012000000000000001,2022-04-01 14:23:54.495742,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1251,btcusdt,closed,2022-04-01 14:23:17.264773,45582.054174900004,filled,45582.96582510001,filled,12,0.00026326150098360116,12.000120000000003,0.0002632588683685914,5min,100,7d,2022-04-01 14:23:22.312047,0.0012000000000000001,2022-04-01 14:23:54.495742,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1252,btcusdt,closed,2022-04-01 14:23:17.324419,45582.054174900004,filled,45582.96582510001,filled,12,0.00026326150098360116,12.000120000000003,0.0002632588683685914,5min,100,7d,2022-04-01 14:23:22.312047,0.0012000000000000001,2022-04-01 14:23:54.495742,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1253,btcusdt,closed,2022-04-01 14:23:17.605020,45582.054174900004,filled,45582.96582510001,filled,12,0.00026326150098360116,12.000120000000003,0.0002632588683685914,5min,100,7d,2022-04-01 14:23:22.312047,0.0012000000000000001,2022-04-01 14:23:54.495742,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1211,btcusdt,closed,2022-04-01 14:22:20.544477,45584.8541469,filled,45585.7658531,filled,12,0.0002632453305944396,12.000119999999999,0.0002632426981411336,5min,100,7d,2022-04-01 14:23:02.304696,0.0012000000000000001,2022-04-01 14:23:54.708238,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1212,btcusdt,closed,2022-04-01 14:22:20.583587,45584.8641468,filled,45585.7758532,filled,12,0.0002632452728466097,12.000119999999999,0.00026324264039388116,5min,100,7d,2022-04-01 14:23:02.304696,0.0012000000000000001,2022-04-01 14:23:54.708238,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1213,btcusdt,closed,2022-04-01 14:22:20.707728,45584.8641468,filled,45585.7758532,filled,12,0.0002632452728466097,12.000119999999999,0.00026324264039388116,5min,100,7d,2022-04-01 14:23:02.304696,0.0012000000000000001,2022-04-01 14:23:54.708238,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1246,btcusdt,closed,2022-04-01 14:23:00.019646,45585.1341441,filled,45586.045855899996,filled,12,0.000263243713664779,12.000119999999999,0.00026324108122764234,5min,100,7d,2022-04-01 14:23:02.304696,0.0012000000000000001,2022-04-01 14:23:54.708239,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1247,btcusdt,closed,2022-04-01 14:23:00.022641,45585.144144,filled,45586.055856,filled,12,0.0002632436559176585,12.000119999999999,0.0002632410234810993,5min,100,7d,2022-04-01 14:23:02.304696,0.0012000000000000001,2022-04-01 14:23:54.708239,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1248,btcusdt,closed,2022-04-01 14:23:00.023748,45585.144144,filled,45586.055856,filled,12,0.0002632436559176585,12.000119999999999,0.0002632410234810993,5min,100,7d,2022-04-01 14:23:02.304696,0.0012000000000000001,2022-04-01 14:23:54.708239,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1249,btcusdt,closed,2022-04-01 14:23:00.026069,45585.144144,filled,45586.055856,filled,12,0.0002632436559176585,12.000119999999999,0.0002632410234810993,5min,100,7d,2022-04-01 14:23:02.304696,0.0012000000000000001,2022-04-01 14:23:54.708239,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1218,btcusdt,closed,2022-04-01 14:22:20.807043,45588.6841086,filled,45589.5958914,filled,12,0.00026322321502884264,12.000119999999999,0.00026322058279669235,5min,100,7d,2022-04-01 14:23:00.015730,0.0012000000000000001,2022-04-01 14:23:54.869703,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
1219,btcusdt,closed,2022-04-01 14:22:20.807225,45589.984095600004,filled,45590.89590440001,filled,12,0.00026321570928466607,12.00012,0.0002632130771275732,5min,100,7d,2022-04-01 14:22:58.059786,0.0012000000000000001,2022-04-01 14:23:54.869957,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1220,btcusdt,closed,2022-04-01 14:22:20.923214,45589.9740957,filled,45590.885904300005,filled,12,0.00026321576701952604,12.00012,0.0002632131348618559,5min,100,7d,2022-04-01 14:22:58.059786,0.0012000000000000001,2022-04-01 14:23:54.869957,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1221,btcusdt,closed,2022-04-01 14:22:20.926504,45589.9740957,filled,45590.885904300005,filled,12,0.00026321576701952604,12.00012,0.0002632131348618559,5min,100,7d,2022-04-01 14:22:58.059786,0.0012000000000000001,2022-04-01 14:23:54.869957,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1264,btcusdt,closed,2022-04-01 14:23:54.869946,45590.044095000005,filled,45590.955905,filled,12,0.000263215362876038,12.00012,0.00026321273072240926,5min,100,7d,2022-04-01 14:23:54.872624,0.0012000000000000001,2022-04-01 14:23:54.927457,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1265,btcusdt,closed,2022-04-01 14:23:54.869957,45590.5040904,filled,45591.4159096,filled,12,0.00026321270710684777,12.00012,0.0002632100749797767,5min,100,7d,2022-04-01 14:23:54.872624,0.0012000000000000001,2022-04-01 14:23:54.927457,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1266,btcusdt,closed,2022-04-01 14:23:54.870241,45590.664088800004,filled,45591.57591120001,filled,12,0.00026321178337360455,12.000120000000003,0.00026320915125577085,5min,100,7d,2022-04-01 14:23:54.872624,0.0012000000000000001,2022-04-01 14:23:54.927457,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
1254,btcusdt,closed,2022-04-01 14:23:54.496229,45583.1841636,filled,45584.0958364,filled,12,0.0002632549748374639,12.00012,0.0002632523422877155,5min,100,7d,2022-04-01 14:24:03.301983,0.0012000000000000001,2022-04-01 14:25:04.202465,0.001200012,long,0.00012000000000078614,-0.002280011999999214
1255,btcusdt,closed,2022-04-01 14:23:54.496231,45583.194163500004,filled,45584.105836500006,filled,12,0.00026325491708540256,12.00012,0.0002632522845362317,5min,100,7d,2022-04-01 14:24:03.301983,0.0012000000000000001,2022-04-01 14:25:04.202465,0.001200012,long,0.00012000000000078614,-0.002280011999999214
